,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
12446,12447,MD-350 - MD/HD-400,39,4,97,,154.51843876743865,,254.34989056724004,,,,180.6895558922182,2.201620716191182
12453,12454,MD-350 - MD/HD-200,39,34,104,,182.04151630315977,,273.09291358654883,,,,202.15437084667647,2.32514603016182
12471,12472,MD-350 - MD-750,39,7,122,,190.0186823467843,,313.95362096454426,,,,217.34855274748935,2.548836996767967
12477,12478,MD-350 - MD-350,39,12,128,,196.70514809381064,,334.29007249933875,,,,234.38051028677927,2.927416844706241
12478,12479,MD-350 - MD-150,39,33,129,,217.78365822747864,,348.13692447227527,,,,247.39216542847075,3.094628501548462
12500,12501,MD-350 - Location 173,39,216,151,,239.26061519567895,,413.39085289685863,,,,288.4813874673238,3.6572492118434
12502,12503,MD-350 - MD/HD-300,39,3,153,,240.26088854970325,,415.71701418544575,,,,289.8988796182161,3.677973262593711
12504,12505,MD-350 - MD/HD-100,39,32,155,,263.81482530259007,,422.2907210129301,,,,301.8991176570995,3.806732649402462
12522,12523,MD-350 - MD-250,39,11,173,,289.30311991378386,,499.6426371441282,,,,350.68566886641133,4.451174729497988
12523,12524,MD-350 - MD-50,39,31,174,,304.0532190899477,,500.4855863978518,,,,352.9082196408417,4.46893857228129
12548,12549,MD-350 - MD/HD-200,39,2,199,,331.45519747719027,,583.5729066122384,,,,405.25892737796175,5.192011814251825
12561,12562,MD-350 - MD-150,39,10,212,,381.82291047767023,,668.644639209513,,,,464.918875122436,5.981197738836167
12583,12584,MD-350 - MD/HD-00,39,26,234,,439.98170748725727,,726.7386410485944,,,,524.3273242495625,6.446805461958889
12584,12585,MD-350 - MD/HD-00,39,21,235,,437.8502774164952,,730.2084356237078,,,,522.0210524333937,6.46166639246445
12585,12586,MD-350 - MD/HD-00,39,29,236,,430.9872381238227,,730.2497197572474,,,,517.2354198948226,6.445999330011029
12592,12593,MD-350 - IMD/HD-00,39,30,243,,458.64874630012395,,745.0944458030458,,,,542.9153003201602,6.595682597799758
12593,12594,MD-350 - MD/HD-100,39,9,244,,465.04049653699855,,755.3868182864989,,,,550.1991060235141,6.769717223411601
12609,12610,MD-350 - MD-50,39,28,260,,469.3499400646904,,784.4372106679659,,,,557.7813479343832,6.798346040712981
12615,12616,MD-350 - MD-50,39,23,266,,481.2307887812184,,797.9517480587699,,,,569.5364667445239,6.898890592523411
12616,12617,MD-350 - MD-50,39,27,267,,488.31981030367433,,808.2509035172304,,,,577.681076608524,7.015164579506373
12628,12629,MD-350 - MD-50,39,8,279,,519.093348839182,,840.4751098249757,,,,610.6479558789148,7.517245270687404
12638,12639,MD-350 - MD/HD-100,39,22,289,,531.3282720056843,,872.6964798185847,,,,626.873723713224,7.504583875796915
12641,12642,MD-350 - MD/HD-00,39,17,292,,563.0127407065634,,896.3430994753878,,,,656.6545503522359,8.009805880451863
12656,12657,MD-350 - MD-150,39,24,307,,570.5266532495165,,956.5096494858269,,,,677.6344737668588,8.256488159003965
12659,12660,MD-350 - MD-50,39,18,310,,605.4982948379948,,972.0487097491392,,,,706.2871232811459,8.41284251914452
12668,12669,MD-350 - MD/HD-100,39,19,319,,648.0354565488252,,1054.608491610202,,,,766.7597091570526,8.844173015321354
12671,12672,MD-350 - MD/HD-200,39,25,322,,629.3603115100025,,1067.7870863223,,,,752.5959329554092,8.902195056553348
12673,12674,MD-350 - MD-150,39,20,324,,658.826025415073,,1104.7468796830983,,,,779.4409465401533,9.469591488497924
12675,12676,MD/HD-400 - MD/HD-400,40,40,1,,0.0,,0.0,,,,0.0,0.0
12680,12681,MD/HD-400 - MD/HD-600,40,6,6,,25.64979991560083,,36.643592815147834,,,,27.020936078828615,0.304085133092599
12689,12690,MD/HD-400 - MD-350,40,39,15,,33.458100029060795,,54.56861537990129,,,,37.687496388894665,0.477588017379723
12694,12695,MD/HD-400 - MD-550,40,14,20,,67.96336315668803,,89.66370271466896,,,,68.4612860623258,0.680017213380738
12697,12698,MD/HD-400 - MD-650,40,15,23,,63.18730375258004,,98.61346607508861,,,,70.68601524154143,0.874584557318424
12706,12707,MD/HD-400 - MD/HD-200,40,36,32,,101.14149778449809,,142.07807487395186,,,,109.68456103248846,1.219781313285095
12707,12708,MD/HD-400 - MD/HD-500,40,5,33,,96.25218734999069,,142.12033886555366,,,,106.77435904932769,1.172019148449421
12716,12717,MD/HD-400 - MD-250,40,37,42,,116.86948658170223,,161.90523229015167,,,,123.2971035659435,1.231756424857155
12718,12719,MD/HD-400 - MD/HD-100,40,43,44,,109.3429578608583,,163.53773204226292,,,,121.49779354194285,1.259844148723414
12730,12731,MD/HD-400 - MD/HD-700,40,16,56,,121.60587293230385,,197.35066257447457,,,,137.87284571104834,1.552558681035991
12735,12736,MD/HD-400 - MD-50,40,42,61,,136.11675145986942,,210.11895760577477,,,,151.99214041197936,1.614454848492814
12742,12743,MD/HD-400 - MD-450,40,13,68,,149.8107857282097,,234.15397951743304,,,,169.9534316117631,2.016978174624157
12748,12749,MD/HD-400 - MD-250,40,35,74,,157.91242994279082,,241.98578655152684,,,,176.64473958487685,2.086552031685341
12757,12758,MD/HD-400 - MD-750,40,7,83,,156.36885798156896,,259.3431596011593,,,,179.7498784448274,2.073599246703406
12758,12759,MD/HD-400 - MD/HD-00,40,41,84,,173.95702038476446,,261.06838832469566,,,,192.0066171972504,2.012988873862368
12766,12767,MD/HD-400 - MD/HD-300,40,38,92,,175.03259654895413,,272.2962682312789,,,,196.13078918956273,1.795101724056148
12784,12785,MD/HD-400 - MD/HD-400,40,4,110,,192.49865889860783,,312.75213758498114,,,,223.40015639624457,2.671993704398188
12789,12790,MD/HD-400 - MD/HD-200,40,34,115,,220.0217364343291,,331.49516060429033,,,,244.86497135070297,2.802474000456205
12806,12807,MD/HD-400 - MD-350,40,12,132,,234.68536822497984,,392.6923195170799,,,,277.09111079080577,3.403136953770978
12807,12808,MD/HD-400 - MD-150,40,33,133,,255.763878358648,,406.5391714900168,,,,290.10276593249705,3.568019455127142
12826,12827,MD/HD-400 - Location 173,40,216,152,,277.24083532684847,,471.7930999145999,,,,331.19198797135,4.134766340697787
12828,12829,MD/HD-400 - MD/HD-300,40,3,154,,278.24110868087274,,474.11926120318685,,,,332.60948012224213,4.155517625274551
12830,12831,MD/HD-400 - MD/HD-100,40,32,156,,301.7950454337594,,480.6929680306713,,,,344.60971816112607,4.277623246361595
12850,12851,MD/HD-400 - MD-250,40,11,176,,327.2833400449532,,558.0448841618693,,,,393.3962693704378,4.928342053196594
12851,12852,MD/HD-400 - MD-50,40,31,177,,342.03343922111696,,558.8878334155931,,,,395.61882014486815,4.943491707750486
12873,12874,MD/HD-400 - MD/HD-200,40,2,199,,369.43541760835967,,641.9751536299793,,,,447.96952788198814,5.66778178032217
12886,12887,MD/HD-400 - MD-150,40,10,212,,419.8031306088396,,727.046886227254,,,,507.6294756264624,6.45669592615447
12908,12909,MD/HD-400 - MD/HD-00,40,26,234,,477.9619276184267,,785.1408880663355,,,,567.0379247535896,6.920630790900906
12909,12910,MD/HD-400 - MD/HD-00,40,21,235,,475.83049754766466,,788.6106826414488,,,,564.7316529374199,6.934861434572439
12910,12911,MD/HD-400 - MD/HD-00,40,29,236,,468.96745825499215,,788.6519667749885,,,,559.9460203988486,6.918261693944325
12917,12918,MD/HD-400 - IMD/HD-00,40,30,243,,496.6289664312933,,803.4966928207868,,,,585.6259008241864,7.071519376438244
12918,12919,MD/HD-400 - MD/HD-100,40,9,244,,503.020716668168,,813.78906530424,,,,592.9097065275411,7.243440766925571
12934,12935,MD/HD-400 - MD-50,40,28,260,,507.3301601958598,,842.8394576857069,,,,600.4919484384087,7.264710542454252
12940,12941,MD/HD-400 - MD-50,40,23,266,,519.2110089123876,,856.3539950765111,,,,612.2470672485492,7.365057819606283
12941,12942,MD/HD-400 - MD-50,40,27,267,,526.3000304348437,,866.6531505349714,,,,620.3916771125495,7.482036591106494
12953,12954,MD/HD-400 - MD-50,40,8,279,,557.0735689703514,,898.8773568427168,,,,653.3585563829423,7.990265478259117
12963,12964,MD/HD-400 - MD/HD-100,40,22,289,,569.3084921368535,,931.0987268363261,,,,669.5843242172493,7.963622491326513
12966,12967,MD/HD-400 - MD/HD-00,40,17,292,,600.9929608377328,,954.7453464931287,,,,699.3651508562633,8.483360550982912
12981,12982,MD/HD-400 - MD-150,40,24,307,,608.5068733806868,,1014.911896503568,,,,720.3450742708844,8.708131858872463
12984,12985,MD/HD-400 - MD-50,40,18,310,,643.4785149691643,,1030.45095676688,,,,748.9977237851718,8.881395462505854
12993,12994,MD/HD-400 - MD/HD-100,40,19,319,,686.0156766799947,,1113.0107386279417,,,,809.4703096610785,9.306328533673842
12996,12997,MD/HD-400 - MD/HD-200,40,25,322,,667.3405316411728,,1126.1893333400412,,,,795.3065334594348,9.343917364586412
12998,12999,MD/HD-400 - MD-150,40,20,324,,696.8062455462433,,1163.149126700839,,,,822.1515470441788,9.923524426181393
13000,13001,MD/HD-00 - MD/HD-00,41,41,1,,0.0,,0.0,,,,0.0,0.0
13011,13012,MD/HD-00 - MD-50,41,42,12,,44.3431891596715,,52.68990942829628,,,,46.24995090502831,0.405375506099805
13026,13027,MD/HD-00 - MD-450,41,13,27,,85.60306593266621,,110.65134393062092,,,,90.37419475025477,1.028534457840431
13027,13028,MD/HD-00 - MD-250,41,35,28,,86.4261473662995,,110.91690419389172,,,,90.82187310941048,1.086148697582149
13028,13029,MD/HD-00 - MD/HD-100,41,43,29,,83.97153530125279,,110.99937255770544,,,,90.02185442043456,0.950579169018664
13044,13045,MD/HD-00 - MD/HD-500,41,5,45,,103.61870213964292,,137.50840247755497,,,,110.74502124614344,1.115853211749547
13047,13048,MD/HD-00 - MD/HD-400,41,4,48,,100.63779015019702,,146.46102847841027,,,,112.13183716776066,1.340307126496582
13052,13053,MD/HD-00 - MD/HD-200,41,36,53,,112.56034607813552,,158.68292898386605,,,,122.29949924024407,1.397112142852444
13064,13065,MD/HD-00 - MD-550,41,14,65,,112.44524240989534,,173.84149764542127,,,,129.71815570008312,1.348974769198134
13070,13071,MD/HD-00 - MD/HD-200,41,34,71,,142.0971935998524,,194.31834581063725,,,,152.23922355507875,1.803245297431269
13075,13076,MD/HD-00 - MD-350,41,39,76,,148.89573474096315,,208.6458107356565,,,,160.38858995872118,1.664022206136866
13080,13081,MD/HD-00 - MD-250,41,37,81,,149.36995075001596,,222.7555372734093,,,,165.40639293324313,2.005216262854291
13083,13084,MD/HD-00 - MD-350,41,12,84,,142.82449947656923,,226.40121041050892,,,,165.82279156232184,2.051072171639529
13092,13093,MD/HD-00 - MD/HD-600,41,6,93,,156.39634172765008,,254.7545770255933,,,,184.85962988464723,2.057748077650624
13097,13098,MD/HD-00 - MD/HD-400,41,40,98,,179.69647008627155,,262.41101179643886,,,,197.45636288969567,2.012988873862368
13100,13101,MD/HD-00 - MD-150,41,33,101,,177.83933552417128,,269.36235669636386,,,,197.47701813687303,2.583131421592517
13109,13110,MD/HD-00 - MD/HD-300,41,38,110,,190.10769462809185,,291.43468306918834,,,,212.40535101489823,2.616575358116525
13118,13119,MD/HD-00 - Location 173,41,216,119,,185.37996657843777,,305.50199080802906,,,,219.9236687428661,2.810625968189525
13120,13121,MD/HD-00 - MD/HD-300,41,3,121,,186.38023993246205,,307.82815209661607,,,,221.34116089375837,2.835582939226962
13131,13132,MD/HD-00 - MD-650,41,15,132,,199.22220636659588,,331.06347261522274,,,,237.6325106686516,2.723915757008125
13134,13135,MD/HD-00 - MD/HD-100,41,32,135,,223.87050259928287,,343.5161532370187,,,,251.98397036550185,3.264858077442159
13156,13157,MD/HD-00 - MD-250,41,11,157,,235.42247129654248,,391.75377505529855,,,,282.127950141954,3.639700235205092
13168,13169,MD/HD-00 - MD-50,41,31,169,,252.7895905168251,,416.1260383416812,,,,297.24134495897067,3.775452363007813
13172,13173,MD/HD-00 - MD/HD-700,41,16,173,,257.6407755463198,,429.8006691146088,,,,304.81934113815856,3.47085723375987
13189,13190,MD/HD-00 - MD/HD-200,41,2,190,,277.57454885994883,,475.6840445234087,,,,336.70120865350435,4.41369714731765
13202,13203,MD/HD-00 - MD-750,41,7,203,,292.40376059558514,,491.79316614129374,,,,346.69637387193774,3.929471618948201
13212,13213,MD/HD-00 - MD-150,41,10,213,,327.94226186042886,,560.7557771206831,,,,396.36115639797856,5.180560444985244
13231,13232,MD/HD-00 - MD/HD-00,41,26,232,,386.101058870016,,618.8497789597645,,,,455.76960552510513,5.682574362417711
13232,13233,MD/HD-00 - MD/HD-00,41,21,233,,383.96962879925377,,622.3195735348779,,,,453.46333370893615,5.713404147573742
13233,13234,MD/HD-00 - MD/HD-00,41,29,234,,377.1065895065814,,622.3608576684176,,,,448.6777011703652,5.720624141156845
13242,13243,MD/HD-00 - IMD/HD-00,41,30,243,,404.76809768288246,,637.2055837142159,,,,474.3575815957021,5.763058118595969
13243,13244,MD/HD-00 - MD/HD-100,41,9,244,,411.1598479197572,,647.4979561976689,,,,481.6413872990567,5.998754070979558
13259,13260,MD/HD-00 - MD-50,41,28,260,,415.46929144744894,,676.548348579136,,,,489.22362920992606,6.173751422629244
13265,13266,MD/HD-00 - MD-50,41,23,266,,427.35014016397696,,690.0628859699401,,,,500.97874802006686,6.274486571426149
13266,13267,MD/HD-00 - MD-50,41,27,267,,434.43916168643295,,700.3620414284005,,,,509.1233578840665,6.376016666407929
13278,13279,MD/HD-00 - MD-50,41,8,279,,465.2127002219406,,732.5862477361458,,,,542.090237154457,6.745496005793393
13288,13289,MD/HD-00 - MD/HD-100,41,22,289,,477.4476233884429,,764.8076177297548,,,,558.316004988767,6.964453118170615
13291,13292,MD/HD-00 - MD/HD-00,41,17,292,,509.13209208932193,,788.4542373865579,,,,588.0968316277781,7.214591479411323
13306,13307,MD/HD-00 - MD-150,41,24,307,,516.6460046322757,,848.620787396997,,,,609.0767550424015,7.785031977081233
13309,13310,MD/HD-00 - MD-50,41,18,310,,551.6176462207535,,864.1598476603093,,,,637.729404556687,7.713379004222882
13318,13319,MD/HD-00 - MD/HD-100,41,19,319,,594.154807931584,,946.7196295213724,,,,698.2019904325937,8.234630017829266
13321,13322,MD/HD-00 - MD/HD-200,41,25,322,,575.4796628927618,,959.8982242334704,,,,684.0382142309519,8.516786165246415
13323,13324,MD/HD-00 - MD-150,41,20,324,,604.9453767978317,,996.8580175942687,,,,710.8832278156958,8.950361253110032
13325,13326,MD-50 - MD-50,42,42,1,,0.0,,0.0,,,,0.0,0.0
13332,13333,MD-50 - MD/HD-00,42,41,8,,39.70613840911583,,51.0639452528374,,,,41.70958322520169,0.405375506099805
13334,13335,MD-50 - MD/HD-100,42,43,10,,41.13511562293878,,58.62099571632361,,,,45.19693533215341,0.582087418746586
13348,13349,MD-50 - MD/HD-500,42,5,24,,60.78228246132896,,85.1300256361731,,,,65.92010215786236,0.746873610372094
13356,13357,MD-50 - MD-450,42,13,32,,72.04164860411868,,102.75099607345112,,,,76.15562631844004,0.939706448401974
13358,13359,MD-50 - MD/HD-200,42,36,34,,69.72392639982148,,106.30455214248428,,,,77.47458015196285,1.052837829985638
13362,13363,MD-50 - MD-250,42,35,38,,81.06297891437032,,112.73734424624767,,,,85.52161786097916,1.014046674678284
13368,13369,MD-50 - MD-550,42,14,44,,69.60882273158137,,121.46312080403943,,,,84.89323661180195,0.961952676848265
13379,13380,MD-50 - MD-350,42,39,55,,106.0593150626492,,156.26743389427475,,,,115.56367087044003,1.258698060630937
13384,13385,MD-50 - MD/HD-400,42,4,60,,111.43368617807597,,169.43264489608907,,,,126.11570541672724,1.429823454161811
13389,13390,MD-50 - MD-250,42,37,65,,106.53353107170189,,170.37716043202752,,,,120.58147384496188,1.651498191665646
13402,13403,MD-50 - MD/HD-600,42,6,78,,113.5599220493361,,202.3762001842115,,,,140.03471079636617,1.676638158672721
13407,13408,MD-50 - MD/HD-200,42,34,83,,141.42272169579604,,204.89344638246305,,,,152.6926171846305,1.812872210876951
13411,13412,MD-50 - MD/HD-400,42,40,87,,136.86005040795754,,210.032634955057,,,,152.63144380141466,1.614454848492814
13422,13423,MD-50 - MD/HD-300,42,38,98,,147.27127494977768,,239.05630622780663,,,,167.58043192661697,2.290822076813572
13425,13426,MD-50 - MD-350,42,12,101,,153.62039550444808,,249.37282682818775,,,,179.80665981128823,2.186748240036246
13432,13433,MD-50 - MD-650,42,15,108,,156.38578668828188,,278.6850957738407,,,,192.80759158037048,2.352707534512168
13433,13434,MD-50 - MD-150,42,33,109,,177.1648636201149,,279.93745726818935,,,,197.9304117664248,2.626559992970327
13453,13454,MD-50 - Location 173,42,216,129,,196.17586260631663,,328.47360722570784,,,,233.90753699183253,2.958633215954737
13455,13456,MD-50 - MD/HD-300,42,3,131,,197.17613596034087,,330.79976851429484,,,,235.32502914272476,2.98285244205351
13468,13469,MD-50 - MD/HD-100,42,32,144,,223.19603069522648,,354.0912538088442,,,,252.43736399505363,3.334519220928151
13473,13474,MD-50 - MD/HD-700,42,16,149,,214.80435586800573,,377.4222922732268,,,,259.99442204987747,3.095875545821133
13489,13490,MD-50 - MD-250,42,11,165,,246.21836732442137,,414.72539147297726,,,,296.11181839092035,3.791482794663418
13501,13502,MD-50 - MD-50,42,31,177,,263.4344244825844,,432.2861191937658,,,,303.4464659787954,3.89586443957256
13505,13506,MD-50 - MD-750,42,7,181,,249.56734091727105,,439.4147892999118,,,,301.8714547836567,3.568231313276462
13523,13524,MD-50 - MD/HD-200,42,2,199,,288.37044488782766,,498.65566094108743,,,,350.6850769024707,4.564933951693098
13537,13538,MD-50 - MD-150,42,10,213,,338.7381578883077,,583.7273935383621,,,,410.34502464694486,5.344078953806187
13558,13559,MD-50 - MD/HD-00,42,26,234,,396.8969548978948,,641.8213953774435,,,,469.75347377407144,5.839466344922452
13559,13560,MD-50 - MD/HD-00,42,21,235,,394.7655248271327,,645.2911899525569,,,,467.44720195790256,5.86620924111028
13560,13561,MD-50 - MD/HD-00,42,29,236,,387.90248553446014,,645.3324740860965,,,,462.6615694193316,5.867368433123679
13567,13568,MD-50 - IMD/HD-00,42,30,243,,415.5639937107613,,660.1772001318949,,,,488.3414498446684,5.938750325649431
13568,13569,MD-50 - MD/HD-100,42,9,244,,421.9557439476361,,670.469572615348,,,,495.6252555480231,6.159199782693048
13584,13585,MD-50 - MD-50,42,28,260,,426.2651874753278,,699.519964996815,,,,503.2074974588925,6.296474765595801
13590,13591,MD-50 - MD-50,42,23,266,,438.14603619185584,,713.0345023876191,,,,514.9626162690333,6.397705876583667
13591,13592,MD-50 - MD-50,42,27,267,,445.2350577143118,,723.3336578460795,,,,523.1072261330332,6.503625087296458
13603,13604,MD-50 - MD-50,42,8,279,,476.00859624981933,,755.557864153825,,,,556.0741054034233,6.909647511312252
13613,13614,MD-50 - MD/HD-100,42,22,289,,488.24351941632176,,787.779234147434,,,,572.2998732377334,7.069188674347706
13616,13617,MD-50 - MD/HD-00,42,17,292,,519.9279881172008,,811.4258538042369,,,,602.0806998767445,7.386732479145173
13631,13632,MD-50 - MD-150,42,24,307,,527.4419006601545,,871.592403814676,,,,623.0606232913685,7.875573878462952
13634,13635,MD-50 - MD-50,42,18,310,,562.4135422486321,,887.1314640779883,,,,651.7132728056538,7.862273309377106
13643,13644,MD-50 - MD/HD-100,42,19,319,,604.9507039594625,,969.6912459390512,,,,712.1858586815605,8.362030488093538
13646,13647,MD-50 - MD/HD-200,42,25,322,,586.2755589206406,,982.8698406511492,,,,698.0220824799189,8.588100191904324
13648,13649,MD-50 - MD-150,42,20,324,,615.7412728257107,,1019.8296340119477,,,,724.8670960646627,9.05683975985011
13650,13651,MD/HD-100 - MD/HD-100,43,43,1,,0.0,,0.0,,,,0.0,0.0
13657,13658,MD/HD-100 - MD/HD-500,43,5,8,,23.102583311523667,,28.14095604743285,,,,24.10004531133503,0.165915382861457
13660,13661,MD/HD-100 - MD/HD-200,43,36,11,,32.04422725001621,,49.315482553744026,,,,35.654523305435575,0.476365353381231
13662,13663,MD/HD-100 - MD-50,43,42,13,,37.379592098037705,,58.591206957198935,,,,42.14806199351239,0.582087418746586
13673,13674,MD/HD-100 - MD-550,43,14,24,,52.50000313602473,,86.387847303111,,,,62.66097484972335,0.763631421197201
13677,13678,MD/HD-100 - MD-450,43,13,28,,61.571487621005566,,100.11807492973612,,,,71.52977378466953,0.793884899945885
13679,13680,MD/HD-100 - MD-350,43,39,30,,72.25449122820717,,106.58303108515756,,,,79.72523185841197,0.81594896748833
13681,13682,MD/HD-100 - MD-250,43,35,32,,67.98053172698215,,107.88701560911792,,,,76.53713466406492,0.87077083642242
