OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
1410,MD-150 - MD/HD-100,33,22,34,,335.272888586411113,,530.535829922155472,,,,387.597349211770393,4.465447110873463
1411,MD-150 - MD/HD-00,33,17,35,,366.957357287289483,,554.182449578956948,,,,417.378175850781417,4.915366073914008
1412,MD-150 - MD/HD-0,33,1,36,,379.640157399998316,,577.560652467607838,,,,431.716289424501042,5.143653321352907
1413,MD-150 - MD/HD-700,33,16,37,,371.692692820339516,,604.869350629452470,,,,423.482948873744760,5.063943880452713
1414,MD-150 - MD-150,33,24,38,,374.471269830243841,,614.348999589397863,,,,438.358099265404917,5.257575474827527
1415,MD-150 - MD-50,33,18,39,,409.442911418721508,,629.888059852711763,,,,467.010748779690744,5.326362296282690
1416,MD-150 - MD-750,33,7,40,,406.455677869605609,,666.861847656137343,,,,465.359981607524105,5.605893543065195
1417,MD-150 - MD/HD-100,33,19,41,,451.980073129551727,,712.447841713774892,,,,527.483334655597787,5.783175200033420
1418,MD-150 - MD/HD-200,33,25,42,,433.304928090729959,,725.626436425871248,,,,513.319558453955210,5.962004476457678
1419,MD-150 - MD-150,33,20,43,,462.770641995799167,,762.586229786669719,,,,540.164572038699021,6.449850529526648
1420,MD/HD-200 - MD/HD-200,34,34,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1421,MD/HD-200 - MD/HD-400,34,4,2,,50.529521826379842,,60.966009473126626,,,,51.860988108663449,0.529682641038815
1422,MD/HD-200 - MD-150,34,33,3,,53.805079506813371,,81.823261335553937,,,,62.079780035677061,0.820554487091309
1423,MD/HD-200 - MD-250,34,35,4,,55.101255886006960,,83.995300410519974,,,,62.123295131757850,0.815265215086768
1424,MD/HD-200 - MD-350,34,12,5,,70.382700177356867,,93.485920472932122,,,,73.118738045554664,0.693191695809664
1425,MD/HD-200 - MD-450,34,13,6,,63.968761796421731,,94.357882946696634,,,,71.440478633043938,0.894719556083026
1426,MD/HD-200 - MD/HD-100,34,32,7,,99.836246581924740,,155.977057876208931,,,,116.586732264306150,1.540218661660830
1427,MD/HD-200 - MD/HD-300,34,3,8,,120.341169244948702,,186.432271868454421,,,,134.081744798885069,1.360895352294407
1428,MD/HD-200 - MD/HD-00,34,41,9,,133.504723472075881,,188.098432666200551,,,,145.742928853483306,1.803245297431269
1429,MD/HD-200 - MD/HD-500,34,5,10,,122.099187654456216,,188.954314682775220,,,,137.838472077790499,1.675958859536967
1430,MD/HD-200 - MD/HD-100,34,43,11,,123.588284011702854,,190.932551284084781,,,,139.603534374368309,1.661778367135139
1431,MD/HD-200 - MD-50,34,42,12,,133.823629698585080,,199.271518117648839,,,,146.140851174088283,1.812872210876951
1432,MD/HD-200 - MD/HD-200,34,36,13,,127.089698032070984,,200.718933248186175,,,,143.786780559415178,1.585949120487117
1433,MD/HD-200 - MD-50,34,31,14,,140.074640369282633,,234.171923261130331,,,,167.595834248048220,2.160185638519768
1434,MD/HD-200 - MD-250,34,11,15,,162.528589250696115,,255.459619079027846,,,,185.110707283002569,2.126182066986278
1435,MD/HD-200 - MD-250,34,37,16,,163.899302703951435,,264.791541537729415,,,,186.893674252414257,1.873355796783861
1436,MD/HD-200 - MD-350,34,39,17,,171.969440545505023,,267.205672020402403,,,,193.544927285294563,2.325146030161820
1437,MD/HD-200 - MD-550,34,14,18,,164.816448111748230,,270.683168418385094,,,,191.433098694356886,2.422784050535015
1438,MD/HD-200 - MD/HD-200,34,2,19,,187.613083035996823,,322.761984575645670,,,,226.689895423473672,2.873219743548375
1439,MD/HD-200 - MD/HD-400,34,40,20,,210.377225800254337,,325.676058867063716,,,,236.245217505717051,2.802474000456205
1440,MD/HD-200 - MD/HD-300,34,38,21,,204.637046582027324,,333.470687333508806,,,,233.892632334069361,2.043299948966793
1441,MD/HD-200 - MD/HD-600,34,6,22,,208.767547429502969,,351.596247798557386,,,,246.574572878921060,3.022042403036699
1442,MD/HD-200 - MD-150,34,10,23,,237.980796036477187,,407.833717172919705,,,,286.349843167947824,3.663122450525226
1443,MD/HD-200 - MD-650,34,15,24,,271.436558061779351,,425.362391145386312,,,,304.734876938055208,3.676460434176331
1444,MD/HD-200 - MD/HD-00,34,26,25,,296.139593046064419,,465.927719012000807,,,,345.758292295074398,4.137662100357937
1445,MD/HD-200 - MD/HD-00,34,21,26,,294.008162975302184,,469.397513587114986,,,,343.452020478905467,4.156256108300555
1446,MD/HD-200 - MD/HD-00,34,29,27,,287.145123682629901,,469.438797720655032,,,,338.666387940334459,4.146352353807983
1447,MD/HD-200 - IMD/HD-00,34,30,28,,314.806631858931212,,484.283523766455687,,,,364.346268365671392,4.275476781279391
1448,MD/HD-200 - MD/HD-100,34,9,29,,321.198382095805925,,494.575896249905441,,,,371.630074069026193,4.460669429865529
1449,MD/HD-200 - MD-50,34,28,30,,325.507825623497524,,523.626288631374678,,,,379.212315979895379,4.535321646332268
1450,MD/HD-200 - MD/HD-700,34,16,31,,329.855127241503283,,524.099587644772441,,,,371.921707407562167,4.328493899410573
1451,MD/HD-200 - MD-50,34,23,32,,337.388674340025545,,537.140826022177862,,,,390.967434790036179,4.636626289480369
1452,MD/HD-200 - MD-50,34,27,33,,344.477695862481482,,547.439981480639062,,,,399.112044654035799,4.747773385677187
1453,MD/HD-200 - MD-50,34,8,34,,375.251234397989094,,579.664187788382037,,,,432.078923924426249,5.211137887209806
1454,MD/HD-200 - MD-750,34,7,35,,364.618112290768124,,586.092084671456405,,,,413.798740141341568,4.864377143474965
1455,MD/HD-200 - MD/HD-100,34,22,36,,387.486157564491464,,611.885557781992702,,,,448.304691758736283,5.284805693328835
1456,MD/HD-200 - MD/HD-00,34,17,37,,419.170626265370402,,635.532177438794065,,,,478.085518397747364,5.700240952395351
1457,MD/HD-200 - MD/HD-0,34,1,38,,431.853426378079121,,658.910380327444955,,,,492.423631971466932,5.927896274251217
1458,MD/HD-200 - MD-150,34,24,39,,426.684538808324191,,695.698727449234752,,,,499.065441812370750,6.078104069242400
1459,MD/HD-200 - MD-50,34,18,40,,461.656180396802029,,711.237787712549448,,,,527.718091326656690,6.130665673929639
1460,MD/HD-200 - MD/HD-100,34,19,41,,504.193342107632191,,793.797569573612577,,,,588.190677202563165,6.598335223622115
1461,MD/HD-200 - MD/HD-200,34,25,42,,485.518197068810309,,806.976164285708137,,,,574.026901000921157,6.779962836691157
1462,MD/HD-200 - MD-150,34,20,43,,514.983910973879460,,843.935957646506608,,,,600.871914585664285,7.269895070116214
1463,MD-250 - MD-250,35,35,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1464,MD-250 - MD-450,35,13,2,,9.557598440864789,,10.694204557158212,,,,9.944692693859583,0.079716260421514
1465,MD-250 - MD/HD-400,35,4,3,,59.983307295166142,,79.307363295447985,,,,62.487647324441099,0.588754442523647
1466,MD-250 - MD/HD-200,35,34,4,,64.150268558395112,,90.306651840475610,,,,70.097830666065832,0.815265215086768
1467,MD-250 - MD/HD-500,35,5,5,,67.688024298899165,,105.290636293236830,,,,76.342686138606226,0.918276349219246
1468,MD-250 - MD/HD-100,35,43,6,,69.177120656145803,,107.268872894546391,,,,78.107748435184050,0.870770836422420
1469,MD-250 - MD/HD-00,35,41,7,,85.406998416586788,,110.101432383330916,,,,90.776737061739610,1.086148697582149
1470,MD-250 - MD-50,35,42,8,,81.400586066260644,,113.163957092902464,,,,85.697677381440641,1.014046674678284
1471,MD-250 - MD/HD-200,35,36,9,,72.678534676513877,,117.055254858647729,,,,82.290994620230748,0.932750625239052
1472,MD-250 - MD-350,35,12,10,,90.516242919859422,,159.406311184584155,,,,111.861488479256252,1.323138500655379
1473,MD-250 - MD-150,35,33,11,,99.892410482713984,,165.350662726202330,,,,115.335625247860065,1.635811702932451
1474,MD-250 - MD-250,35,37,12,,109.488139348394299,,181.127863148190954,,,,125.397888313229799,1.414242443748255
1475,MD-250 - MD-350,35,39,13,,117.558277189948015,,183.541993630864283,,,,132.049141346110389,1.614294569712995
1476,MD-250 - MD-550,35,14,14,,110.405284756191307,,187.019490028847059,,,,129.937312755172655,1.633567038691886
1477,MD-250 - MD/HD-100,35,32,15,,145.923577557825269,,239.504459266857424,,,,169.842577476489140,2.354473481380881
1478,MD-250 - MD/HD-300,35,3,16,,134.071983375752183,,240.833252870691155,,,,167.379857810692897,2.098239043299961
1479,MD-250 - MD/HD-400,35,40,17,,155.966062444697400,,242.012380477525596,,,,174.749431566532792,2.086552031685341
1480,MD-250 - MD/HD-300,35,38,18,,150.225883226470074,,249.807008943970118,,,,172.396846394884818,1.838769700904413
1481,MD-250 - MD/HD-600,35,6,19,,154.356384073945975,,267.932569409019209,,,,185.078786939736858,2.274103089371828
1482,MD-250 - MD-50,35,31,20,,186.161971345183133,,317.699324651778682,,,,220.851679460231139,2.957475806200877
1483,MD-250 - MD-250,35,11,21,,183.114214739832676,,324.758875829373608,,,,228.166647058888486,2.894263442477588
1484,MD-250 - MD-650,35,15,22,,217.025394706222215,,341.698712755848078,,,,243.239090998871177,2.948351663691284
1485,MD-250 - MD/HD-200,35,2,23,,233.700414011897436,,406.289385966294333,,,,279.945740635656648,3.656422620281434
1486,MD-250 - MD/HD-700,35,16,24,,275.443963885946118,,440.435909255234151,,,,310.425921468378135,3.636980157418515
1487,MD-250 - MD-150,35,10,25,,284.068127012377317,,491.361118563568368,,,,339.605688380130857,4.444798071628211
1488,MD-250 - MD-750,35,7,26,,310.206948935211528,,502.428406281919138,,,,352.302954202157480,4.159914659260893
1489,MD-250 - MD/HD-00,35,26,27,,342.226924021964408,,549.455120402650095,,,,399.014137507257431,4.927972162842977
1490,MD-250 - MD/HD-00,35,21,28,,340.095493951202286,,552.924914977763478,,,,396.707865691088500,4.949414325416928
1491,MD-250 - MD/HD-00,35,29,29,,333.232454658529832,,552.966199111302899,,,,391.922233152517492,4.943210605403348
1492,MD-250 - IMD/HD-00,35,30,30,,360.893962834830972,,567.810925157102474,,,,417.602113577854368,5.052112623343431
1493,MD-250 - MD/HD-100,35,9,31,,367.285713071705686,,578.103297640554501,,,,424.885919281208999,5.250404372225896
1494,MD-250 - MD-50,35,28,32,,371.595156599397455,,607.153690022021465,,,,432.468161192078412,5.344457934815678
1495,MD-250 - MD-50,35,23,33,,383.476005315925477,,620.668227412825559,,,,444.223280002219212,5.445804705810134
1496,MD-250 - MD-50,35,27,34,,390.565026838381414,,630.967382871285963,,,,452.367889866218832,5.555677989602098
1497,MD-250 - MD-50,35,8,35,,421.338565373889082,,663.191589179031439,,,,485.334769136609282,6.001944134985948
1498,MD-250 - MD/HD-100,35,22,36,,433.573488540391395,,695.412959172640399,,,,501.560536970919316,6.098968170282871
1499,MD-250 - MD/HD-00,35,17,37,,465.257957241270390,,719.059578829443467,,,,531.341363609930340,6.487578390757659
1500,MD-250 - MD/HD-0,35,1,38,,477.940757353979052,,742.437781718094584,,,,545.679477183649965,6.714436097993202
1501,MD-250 - MD-150,35,24,39,,472.771869784224123,,779.226128839882449,,,,552.321287024553840,6.893368822227695
1502,MD-250 - MD-50,35,18,40,,507.743511372701789,,794.765189103195780,,,,580.973936538838871,6.932711135595622
1503,MD-250 - MD/HD-100,35,19,41,,550.280673083532633,,877.324970964259023,,,,641.446522414745573,7.408919446503735
1504,MD-250 - MD/HD-200,35,25,42,,531.605528044710240,,890.503565676355834,,,,627.282746213104133,7.593528637617307
1505,MD-250 - MD-150,35,20,43,,561.071241949780074,,927.463359037154305,,,,654.127759797848057,8.084589535991530
1506,MD/HD-200 - MD/HD-200,36,36,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1507,MD/HD-200 - MD/HD-500,36,5,2,,29.496816823372811,,33.543349940490856,,,,30.237362938258975,0.324651480927636
1508,MD/HD-200 - MD/HD-100,36,43,3,,30.863358060589881,,47.877817471743079,,,,34.668893645489632,0.476365353381231
1509,MD/HD-200 - MD-250,36,37,4,,38.654661430713659,,65.023795318687206,,,,44.876964348303957,0.608658798769418
1510,MD/HD-200 - MD-350,36,39,5,,65.423471997476213,,86.021478454862702,,,,69.329542346661327,0.745022122817622
1511,MD/HD-200 - MD-50,36,42,6,,66.732156957657068,,105.719272739235350,,,,75.396292690857337,1.052837829985638
1512,MD/HD-200 - MD-550,36,14,7,,84.503011115237513,,112.172563457418093,,,,88.792411656444244,0.978244359165471
1513,MD/HD-200 - MD-450,36,13,8,,77.363778835176731,,113.465519843681520,,,,85.311085528467004,0.878180228838727
1514,MD/HD-200 - MD-250,36,35,9,,72.848696204315360,,116.616928395478524,,,,82.198798285878340,0.932750625239052
1515,MD/HD-200 - MD/HD-300,36,38,10,,79.392405308789506,,133.702941114466171,,,,91.875922429959132,1.239364607621416
1516,MD/HD-200 - MD/HD-400,36,40,11,,99.397831918551930,,142.083795160284012,,,,107.948434685302374,1.219781313285095
1517,MD/HD-200 - MD/HD-00,36,41,12,,104.572425882552110,,156.668703458156273,,,,115.410769476128451,1.397112142852444
1518,MD/HD-200 - MD/HD-600,36,6,13,,131.350550309822097,,178.474036343452411,,,,139.147117142973173,1.457804192031628
1519,MD/HD-200 - MD/HD-400,36,4,14,,115.611111608109084,,193.132692705558043,,,,135.056156424707865,1.516626388756332
1520,MD/HD-200 - MD/HD-200,36,34,15,,134.958002695853679,,206.126302448241518,,,,150.419030051704311,1.585949120487117
1521,MD/HD-200 - MD-650,36,15,16,,160.457164180076916,,241.770127438605897,,,,176.438094117640844,2.094325545201218
1522,MD/HD-200 - MD-350,36,12,17,,157.797820934481166,,273.072874637656810,,,,188.747110819268983,2.209661939374890
1523,MD/HD-200 - MD-150,36,33,18,,170.700144620172580,,281.170313333967727,,,,195.656824633498587,2.349610961007218
1524,MD/HD-200 - MD/HD-700,36,16,19,,218.875733359800819,,340.507323937991998,,,,243.624924587147859,2.744530151986251
1525,MD/HD-200 - MD/HD-300,36,3,20,,201.353561390374068,,354.499816323763810,,,,244.265480150705457,2.943963197420399
1526,MD/HD-200 - MD/HD-100,36,32,21,,216.731311695284177,,355.324109874622593,,,,250.163776862127435,3.062392295271514
1527,MD/HD-200 - MD-750,36,7,22,,253.638718409066115,,402.499820964676985,,,,285.501957320927090,3.278781046686662
1528,MD/HD-200 - MD-50,36,31,23,,256.969705482641700,,433.518975259544561,,,,301.172878845869491,3.724109900484380
1529,MD/HD-200 - MD-250,36,11,24,,250.395792754454533,,438.425439282446291,,,,305.052269398900989,3.710209773873471
1530,MD/HD-200 - MD/HD-200,36,2,25,,304.508148149356487,,522.109036574059701,,,,360.266940021294999,4.448002162433678
1531,MD/HD-200 - MD-150,36,10,26,,342.915583318340850,,607.427441347831291,,,,419.285475654925563,5.236933829431330
1532,MD/HD-200 - MD/HD-00,36,26,27,,401.074380327927940,,665.521443186912734,,,,478.693924782052136,5.701819710496403
1533,MD/HD-200 - MD/HD-00,36,21,28,,398.942950257165819,,668.991237762026117,,,,476.387652965883206,5.716644865747411
1534,MD/HD-200 - MD/HD-00,36,29,29,,392.079910964493365,,669.032521895565651,,,,471.602020427312198,5.701077580523188
1535,MD/HD-200 - IMD/HD-00,36,30,30,,419.741419140794505,,683.877247941364089,,,,497.281900852649073,5.851741904897455
1536,MD/HD-200 - MD/HD-100,36,9,31,,426.133169377669219,,694.169620424817140,,,,504.565706556003704,6.024720296717151
1537,MD/HD-200 - MD-50,36,28,32,,430.442612905360988,,723.220012806284217,,,,512.147948466873117,6.056358746378274
1538,MD/HD-200 - MD-50,36,23,33,,442.323461621889010,,736.734550197088311,,,,523.903067277014202,6.157031829790362
1539,MD/HD-200 - MD-50,36,27,34,,449.412483144344947,,747.033705655548715,,,,532.047677141013651,6.272796565533149
1540,MD/HD-200 - MD-50,36,8,35,,480.186021679852615,,779.257911963294077,,,,565.014556411403987,6.772227575709879
1541,MD/HD-200 - MD/HD-100,36,22,36,,492.420944846354928,,811.479281956903151,,,,581.240324245714191,6.768697121463854
1542,MD/HD-200 - MD/HD-00,36,17,37,,524.105413547233866,,835.125901613706105,,,,611.021150884725103,7.264796613162892
1543,MD/HD-200 - MD/HD-0,36,1,38,,536.788213659942585,,858.504104502357222,,,,625.359264458444613,7.493034394183293
1544,MD/HD-200 - MD-150,36,24,39,,531.619326090187656,,895.292451624145201,,,,632.001074299349284,7.527925875403051
1545,MD/HD-200 - MD-50,36,18,40,,566.590967678665265,,910.831511887457395,,,,660.653723813634542,7.669329796068850
1546,MD/HD-200 - MD/HD-100,36,19,41,,609.128129389495712,,993.391293748520525,,,,721.126309689541245,8.105212304600139
1547,MD/HD-200 - MD/HD-200,36,25,42,,590.452984350673773,,1006.569888460618586,,,,706.962533487899691,8.184586401947453
1548,MD/HD-200 - MD-150,36,20,43,,619.918698255743948,,1043.529681821417171,,,,733.807547072643615,8.738258846428998
1549,MD-250 - MD-250,37,37,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1550,MD-250 - MD/HD-200,37,36,2,,38.850631013318477,,65.690781778364695,,,,45.590266724488991,0.608658798769418
1551,MD-250 - MD/HD-300,37,38,3,,40.702284027923866,,68.672185584531832,,,,46.997831390411577,0.681219877780357
1552,MD-250 - MD/HD-500,37,5,4,,66.492957985364910,,98.149444298771272,,,,73.976297929444172,0.905668809288215
1553,MD-250 - MD/HD-100,37,43,5,,67.859499222582016,,112.483911830023516,,,,78.407828636674836,1.069454304968050
1554,MD-250 - MD-350,37,39,6,,93.686088734285732,,121.263906290538074,,,,96.367275713080289,0.874945954646707
1555,MD-250 - MD-550,37,14,7,,114.919457525468545,,142.192676030286577,,,,117.318302384738033,1.321155775627394
1556,MD-250 - MD/HD-400,37,40,8,,116.027984694454460,,161.796872957482151,,,,122.529604203371264,1.231756424857155
1557,MD-250 - MD-50,37,42,9,,103.728298119649139,,170.325367097515880,,,,119.135227682042512,1.651498191665646
1558,MD-250 - MD-450,37,13,10,,114.359919997168717,,178.071614201962205,,,,129.050020519652264,1.380701102342252
1559,MD-250 - MD-250,37,35,11,,109.844837366307345,,181.223022753759267,,,,125.937733277063600,1.414242443748255
1560,MD-250 - MD/HD-00,37,41,12,,141.568567044544181,,221.274797816436973,,,,159.149704467313541,2.005216262854291
1561,MD-250 - MD/HD-600,37,6,13,,164.756597025435553,,228.639907191738047,,,,176.126959832645980,1.528589040696565
1562,MD-250 - MD/HD-400,37,4,14,,152.607252770101070,,257.738787063838913,,,,178.795091415893012,1.953452748911678
1563,MD-250 - MD/HD-200,37,34,15,,171.954143857845793,,270.732396806522445,,,,194.157965042889685,1.873355796783861
1564,MD-250 - MD-650,37,15,16,,193.863210895690372,,291.935998286891618,,,,213.417936807313566,2.039108484592650
1565,MD-250 - MD-350,37,12,17,,194.793962096473081,,337.678968995937680,,,,232.486045810454129,2.553581440501992
1566,MD-250 - MD-150,37,33,18,,207.696285782164694,,345.776407692248938,,,,239.395759624683961,2.526732791216530
1567,MD-250 - MD/HD-700,37,16,19,,252.281780075414247,,390.673194786277691,,,,280.604767276820553,2.574295850956306
1568,MD-250 - MD/HD-300,37,3,20,,238.349702552365926,,419.105910682044680,,,,288.004415141890547,3.214526904434374
1569,MD-250 - MD/HD-100,37,32,21,,253.727452857276035,,419.930204232903634,,,,293.902711853312724,3.198535645061439
1570,MD-250 - MD-750,37,7,22,,287.044765124679657,,452.665691812962677,,,,322.481800010599670,3.120042789292948
1571,MD-250 - MD-50,37,31,23,,293.965846644633643,,498.125069617825375,,,,344.911813837054922,3.892344982635447
1572,MD-250 - MD-250,37,11,24,,287.391933916446305,,503.031533640727162,,,,348.791204390086193,3.928758529609647
1573,MD-250 - MD/HD-200,37,2,25,,341.504289311348600,,586.715130932340912,,,,404.005875012480146,4.626983339535530
1574,MD-250 - MD-150,37,10,26,,379.911724480332737,,672.033535706111934,,,,463.024410646110766,5.405713138371938
1575,MD-250 - MD/HD-00,37,26,27,,438.070521489919827,,730.127537545193377,,,,522.432859773237283,5.846143310115831
1576,MD-250 - MD/HD-00,37,21,28,,435.939091419157705,,733.597332120306760,,,,520.126587957068637,5.853966755374636
1577,MD-250 - MD/HD-00,37,29,29,,429.076052126485251,,733.638616253846294,,,,515.340955418497401,5.829033999126879
1578,MD-250 - IMD/HD-00,37,30,30,,456.737560302786392,,748.483342299644733,,,,541.020835843835130,6.022365995669685
1579,MD-250 - MD/HD-100,37,9,31,,463.129310539661105,,758.775714783097783,,,,548.304641547188908,6.166393624047734
1580,MD-250 - MD-50,37,28,32,,467.438754067352875,,787.826107164564860,,,,555.886883458058151,6.136068776391199
1581,MD-250 - MD-50,37,23,33,,479.319602783880896,,801.340644555368954,,,,567.642002268198780,6.235107228920973
1582,MD-250 - MD-50,37,27,34,,486.408624306336833,,811.639800013829358,,,,575.786612132198911,6.355299212549764
1583,MD-250 - MD-50,37,8,35,,517.182162841844502,,843.864006321574720,,,,608.753491402589702,6.903504825525745
1584,MD-250 - MD/HD-100,37,22,36,,529.417086008346814,,876.085376315183794,,,,624.979259236898770,6.803404905940754
1585,MD-250 - MD/HD-00,37,17,37,,561.101554709225866,,899.731995971986748,,,,654.760085875910818,7.400102141841614
1586,MD-250 - MD/HD-0,37,1,38,,573.784354821934471,,923.110198860637865,,,,669.098199449630329,7.628435453157581
1587,MD-250 - MD-150,37,24,39,,568.615467252178973,,959.898545982425844,,,,675.740009290533862,7.526148930101170
1588,MD-250 - MD-50,37,18,40,,603.587108840657265,,975.437606245738039,,,,704.392658804820826,7.760158455739772
1589,MD-250 - MD/HD-100,37,19,41,,646.124270551487712,,1057.997388106800827,,,,764.865244680727528,8.154668749110375
1590,MD-250 - MD/HD-200,37,25,42,,627.449125512664978,,1071.175982818899229,,,,750.701468479084269,8.142257038671978
1591,MD-250 - MD-150,37,20,43,,656.914839417735493,,1108.135776179697359,,,,777.546482063828194,8.745682845812272
1592,MD/HD-300 - MD/HD-300,38,38,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1593,MD/HD-300 - MD-250,38,37,2,,44.607387793093181,,68.846041854747000,,,,50.719006411517576,0.681219877780357
1594,MD/HD-300 - MD/HD-200,38,36,3,,83.310975055659554,,134.387037269494272,,,,96.155047698487465,1.239364607621416
1595,MD/HD-300 - MD/HD-500,38,5,4,,110.953302027705945,,166.845699789900834,,,,124.541078903442553,1.558065200991224
1596,MD/HD-300 - MD/HD-100,38,43,5,,112.319843264922966,,181.180167321152879,,,,128.972609610673260,1.715392224494257
1597,MD/HD-300 - MD-350,38,39,6,,143.429525363355651,,216.158559976344094,,,,160.083158636043805,1.520669837357619
1598,MD/HD-300 - MD-50,38,42,7,,148.188642161989947,,239.021622588645215,,,,169.700008656040978,2.290822076813572
1599,MD/HD-300 - MD-550,38,14,8,,162.509064481116951,,242.309644978899456,,,,179.546027945826609,1.993069598386240
1600,MD/HD-300 - MD-450,38,13,9,,158.820264039509709,,246.767869693091882,,,,179.614801493650674,1.830293777153032
1601,MD/HD-300 - MD-250,38,35,10,,154.305181408648423,,249.919278244888943,,,,176.502514251061996,1.838769700904413
1602,MD/HD-300 - MD/HD-400,38,40,11,,177.403885284431396,,272.220876681765390,,,,198.702050974684823,1.795101724056148
1603,MD/HD-300 - MD/HD-00,38,41,12,,186.028911086885046,,289.971053307566535,,,,209.714485441312036,2.616575358116525
1604,MD/HD-300 - MD/HD-600,38,6,13,,209.356603675701393,,308.611117864933931,,,,229.900733432355651,2.099161004372308
1605,MD/HD-300 - MD/HD-400,38,4,14,,197.067596812441963,,326.435042554968504,,,,229.359872389891336,2.280719438463347
1606,MD/HD-300 - MD/HD-200,38,34,15,,216.414487900186714,,339.428652297652263,,,,244.722746016888124,2.043299948966793
1607,MD/HD-300 - MD-650,38,15,16,,234.388983185971739,,362.993267703900244,,,,256.436052550727766,2.497161815207670
1608,MD/HD-300 - MD/HD-700,38,16,17,,249.096474050264931,,393.476458201105686,,,,273.922822491475699,2.903018165926681
1609,MD/HD-300 - MD-350,38,12,18,,239.254306138813973,,406.375224487067271,,,,283.050826784452511,2.733234746638775
1610,MD/HD-300 - MD-150,38,33,19,,252.156629824505615,,414.472663183378756,,,,289.960540598682201,2.517008872905119
1611,MD/HD-300 - MD-750,38,7,20,,284.207595102878315,,455.461112248578445,,,,316.185086614752379,3.438282781085956
1612,MD/HD-300 - MD/HD-300,38,3,21,,282.810046594706876,,487.802166173174271,,,,338.569196115889042,3.275864169868012
1613,MD/HD-300 - MD/HD-100,38,32,22,,298.187796899617013,,488.626459724033452,,,,344.467492827311219,3.105812199932585
1614,MD/HD-300 - MD-50,38,31,23,,338.426190686974564,,566.821325108955079,,,,395.476594811053360,3.811515975794896
1615,MD/HD-300 - MD-250,38,11,24,,331.852277958787340,,571.727789131856639,,,,399.355985364084688,3.904964501739289
1616,MD/HD-300 - MD/HD-200,38,2,25,,385.964633353689464,,655.411386423470731,,,,454.570655986478812,4.540662559789587
1617,MD/HD-300 - MD-150,38,10,26,,424.372068522673771,,740.729791197241411,,,,513.589191620109204,5.294200733615291
1618,MD/HD-300 - MD/HD-00,38,26,27,,482.530865532260862,,798.823793036322854,,,,572.997640747236119,5.700896277987636
1619,MD/HD-300 - MD/HD-00,38,21,28,,480.399435461498740,,802.293587611436237,,,,570.691368931066449,5.700759380094343
1620,MD/HD-300 - MD/HD-00,38,29,29,,473.536396168826286,,802.334871744975771,,,,565.905736392495442,5.665672648297868
1621,MD/HD-300 - IMD/HD-00,38,30,30,,501.197904345127426,,817.179597790774210,,,,591.585616817832829,5.904792169315767
1622,MD/HD-300 - MD/HD-100,38,9,31,,507.589654582002140,,827.471970274227260,,,,598.869422521187630,6.014365178037901
1623,MD/HD-300 - MD-50,38,28,32,,511.899098109693909,,856.522362655694337,,,,606.451664432055509,5.916125908720319
1624,MD/HD-300 - MD-50,38,23,33,,523.779946826222044,,870.036900046498431,,,,618.206783242196138,6.012326198769183
1625,MD/HD-300 - MD-50,38,27,34,,530.868968348678095,,880.336055504958836,,,,626.351393106196269,6.136043439954765
1626,MD/HD-300 - MD-50,38,8,35,,561.642506884185536,,912.560261812704198,,,,659.318272376588880,6.732493355807479
1627,MD/HD-300 - MD/HD-100,38,22,36,,573.877430050687963,,944.781631806313271,,,,675.544040210896128,6.529127770779820
1628,MD/HD-300 - MD/HD-00,38,17,37,,605.561898751566787,,968.428251463116226,,,,705.324866849909995,7.229464852455766
1629,MD/HD-300 - MD/HD-0,38,1,38,,618.244698864275506,,991.806454351767343,,,,719.662980423629506,7.456197360112752
1630,MD/HD-300 - MD-150,38,24,39,,613.075811294521259,,1028.594801473555208,,,,726.304790264531221,7.208878639706740
1631,MD/HD-300 - MD-50,38,18,40,,648.047452882998414,,1044.133861736867402,,,,754.957439778818525,7.538133307038216
1632,MD/HD-300 - MD/HD-100,38,19,41,,690.584614593828860,,1126.693643597928258,,,,815.430025654725227,7.886154303309498
1633,MD/HD-300 - MD/HD-200,38,25,42,,671.909469555007263,,1139.872238310028706,,,,801.266249453081628,7.781000126074265
1634,MD/HD-300 - MD-150,38,20,43,,701.375183460077778,,1176.832031670825927,,,,828.111263037825552,8.430734656833243
1635,MD-350 - MD-350,39,39,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
1636,MD-350 - MD/HD-400,39,40,2,,33.659702359160782,,54.622257487391288,,,,37.608552297190670,0.477588017379723
1637,MD-350 - MD-550,39,14,3,,49.768353996792882,,61.979822741168491,,,,50.015147523805304,0.508748649295638
1638,MD-350 - MD/HD-500,39,5,4,,58.271967218821310,,83.718091847812389,,,,64.063758545301184,0.707961259374713
1639,MD-350 - MD/HD-200,39,36,5,,67.612204948907902,,86.552663569352148,,,,71.300098480920923,0.745022122817622
